country_code,region_code,region,year,ncd_probability_30_70,ncd_probability_low,ncd_probability_high,data_quality_note,ncd_mortality_rate,ncd_mortality_rate_low,ncd_mortality_rate_high
SLB,WPR,Western Pacific,2019,38.2,24.5,47.8,,934.530883789,501.173828125,1223.597167969
SLB,WPR,Western Pacific,2020,39.9,25.8,49.7,,971.701538086,530.070800781,1286.661010742
SLB,WPR,Western Pacific,2021,40.6,26.4,50.7,,978.546203613,541.93963623,1317.362670898
SLE,AFR,Africa,2000,24.3,15.1,36.6,,621.323852539,352.208953857,1042.991455078
SLE,AFR,Africa,2001,25.1,15.6,37.7,,637.591491699,361.959533691,1068.434082031
SLE,AFR,Africa,2002,25.7,16.0,38.5,,650.594116211,369.272491455,1086.572509766
SLE,AFR,Africa,2003,25.9,16.2,38.6,,663.640014648,376.947509766,1105.426025391
SLE,AFR,Africa,2004,26.2,16.5,38.9,,670.602050781,382.423309326,1112.786499023
SLE,AFR,Africa,2005,26.4,16.8,39.0,,680.697021484,389.863952637,1126.205688477
SLE,AFR,Africa,2006,26.3,16.6,38.8,,675.44152832,386.312927246,1115.252197266
SLE,AFR,Africa,2007,26.9,17.1,39.6,,692.518249512,396.741638184,1143.28112793
SLE,AFR,Africa,2008,27.0,17.0,40.0,,693.993469238,397.719940186,1150.075683594
SLE,AFR,Africa,2009,26.9,16.9,40.0,,690.589355469,396.403137207,1146.766235352
SLE,AFR,Africa,2010,26.8,16.9,40.0,,693.233337402,399.349243164,1154.331542969
SLE,AFR,Africa,2011,26.4,16.8,39.5,,683.118469238,394.641693115,1140.350097656
SLE,AFR,Africa,2012,26.0,16.6,39.0,,674.753845215,391.376098633,1130.361694336
SLE,AFR,Africa,2013,25.2,16.1,38.1,,653.457824707,379.436340332,1102.829711914
SLE,AFR,Africa,2014,24.6,15.8,37.4,,636.532043457,371.082733154,1078.012451172
SLE,AFR,Africa,2015,24.4,15.6,37.3,,633.47467041,369.900726318,1077.717285156
SLE,AFR,Africa,2016,24.7,15.8,37.8,,646.070678711,377.123504639,1105.551147461
SLE,AFR,Africa,2017,24.7,15.8,37.9,,647.784484863,378.864685059,1113.952392578
SLE,AFR,Africa,2018,24.6,15.7,37.9,,648.317565918,378.477416992,1120.076660156
SLE,AFR,Africa,2019,24.3,15.4,37.5,,643.289550781,374.775115967,1114.932250977
SLE,AFR,Africa,2020,23.7,15.0,36.7,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",619.556335449,361.084960938,1073.153564453
SLE,AFR,Africa,2021,23.9,15.1,37.1,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",624.59375,359.672973633,1081.960693359
SLV,AMR,Americas,2000,12.7,9.7,16.3,,476.759979248,367.834350586,752.24987793
SLV,AMR,Americas,2001,12.5,9.5,16.0,,467.560119629,354.701507568,723.971496582
SLV,AMR,Americas,2002,11.7,8.9,15.1,,423.549133301,312.98815918,642.93737793
SLV,AMR,Americas,2003,12.2,9.3,15.6,,430.418914795,312.700744629,639.249206543
SLV,AMR,Americas,2004,12.0,9.2,15.5,,418.417266846,298.263122559,608.949584961
SLV,AMR,Americas,2005,12.1,9.2,15.6,,418.118469238,293.095214844,598.954528809
SLV,AMR,Americas,2006,12.4,9.4,16.0,,411.179351807,284.711730957,581.930297852
SLV,AMR,Americas,2007,12.2,9.3,15.8,,406.386260986,281.936859131,577.659484863
SLV,AMR,Americas,2008,12.0,9.1,15.6,,409.215484619,287.272766113,592.797729492
SLV,AMR,Americas,2009,12.3,9.3,15.9,,417.495147705,297.105133057,614.052001953
SLV,AMR,Americas,2010,11.9,9.0,15.5,,416.228912354,298.95690918,624.573730469
SLV,AMR,Americas,2011,12.2,9.2,15.9,,419.856414795,303.44152832,635.054504395
SLV,AMR,Americas,2012,11.9,9.0,15.7,,415.120422363,299.657775879,634.170410156
SLV,AMR,Americas,2013,12.4,9.4,16.3,,439.66583252,318.83605957,673.069396973
SLV,AMR,Americas,2014,12.9,9.7,17.0,,468.572998047,338.648895264,717.533935547
SLV,AMR,Americas,2015,13.0,9.7,17.2,,489.779724121,349.931396484,752.381225586
SLV,AMR,Americas,2016,13.0,9.7,17.2,,456.548156738,326.404968262,707.543701172
SLV,AMR,Americas,2017,13.5,10.0,17.9,,469.590087891,339.011047363,740.418212891
SLV,AMR,Americas,2018,12.8,9.5,17.1,,420.686004639,303.924468994,671.243286133
SLV,AMR,Americas,2019,13.0,9.6,17.5,,435.406433105,313.540771484,697.29095459
SLV,AMR,Americas,2020,13.1,9.3,18.1,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",452.435760498,321.985473633,751.430175781
SLV,AMR,Americas,2021,12.6,8.7,18.0,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",435.278137207,300.011047363,738.173583984
SOM,EMR,Eastern Mediterranean,2000,33.4,18.5,50.9,,902.21282959,421.79510498,1652.273071289
SOM,EMR,Eastern Mediterranean,2001,33.0,18.2,50.5,,891.308959961,415.459442139,1636.122680664
SOM,EMR,Eastern Mediterranean,2002,32.6,17.9,50.0,,886.564575195,411.673797607,1632.146240234
SOM,EMR,Eastern Mediterranean,2003,32.3,17.7,49.6,,881.946350098,408.056060791,1626.286010742
SOM,EMR,Eastern Mediterranean,2004,32.3,17.7,49.6,,883.381530762,408.513366699,1631.471069336
SOM,EMR,Eastern Mediterranean,2005,32.0,17.5,49.2,,876.459716797,405.313140869,1620.793823242
SOM,EMR,Eastern Mediterranean,2006,31.6,17.2,48.9,,868.286682129,400.266784668,1610.353271484
SOM,EMR,Eastern Mediterranean,2007,31.4,17.1,48.6,,860.523071289,396.301574707,1597.659545898
SOM,EMR,Eastern Mediterranean,2008,31.6,17.1,48.8,,870.936340332,399.735931396,1620.8125
SOM,EMR,Eastern Mediterranean,2009,31.4,17.0,48.6,,864.094604492,396.221374512,1608.301513672
SOM,EMR,Eastern Mediterranean,2010,30.7,16.5,47.7,,839.932373047,384.428924561,1568.254882813
SOM,EMR,Eastern Mediterranean,2011,29.6,16.0,46.6,,793.482727051,370.456420898,1515.435058594
SOM,EMR,Eastern Mediterranean,2012,30.2,16.5,47.8,,822.760986328,392.365722656,1608.498168945
SOM,EMR,Eastern Mediterranean,2013,30.5,16.7,48.1,,837.353759766,399.248657227,1633.038208008
SOM,EMR,Eastern Mediterranean,2014,30.2,16.5,47.8,,833.651306152,395.944488525,1622.721435547
SOM,EMR,Eastern Mediterranean,2015,30.0,16.3,47.3,,829.768798828,392.701751709,1609.685668945
SOM,EMR,Eastern Mediterranean,2016,29.8,16.1,46.9,,823.036071777,388.691925049,1590.931762695
SOM,EMR,Eastern Mediterranean,2017,29.7,16.1,46.8,,823.020446777,388.242218018,1591.843994141
SOM,EMR,Eastern Mediterranean,2018,29.4,16.0,46.5,,818.160095215,387.418212891,1585.741455078
SOM,EMR,Eastern Mediterranean,2019,29.2,15.9,46.2,,814.226928711,385.36630249,1575.106445313
SOM,EMR,Eastern Mediterranean,2020,29.3,15.8,46.1,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",824.609863281,387.375335693,1582.344238281
SOM,EMR,Eastern Mediterranean,2021,27.6,14.6,43.5,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",759.687744141,350.406616211,1444.671020508
SRB,EUR,Europe,2000,29.3,24.8,37.7,,822.088134766,576.395507813,981.690795898
SRB,EUR,Europe,2001,27.9,23.7,36.2,,768.671630859,547.022216797,931.114562988
SRB,EUR,Europe,2002,28.0,23.9,36.3,,790.902099609,565.123962402,961.594604492
SRB,EUR,Europe,2003,27.8,23.8,36.1,,786.014770508,560.875305176,953.100585938
SRB,EUR,Europe,2004,27.5,23.7,35.9,,768.638671875,552.395080566,939.062316895
SRB,EUR,Europe,2005,27.0,23.4,35.4,,767.463989258,556.413269043,945.628234863
SRB,EUR,Europe,2006,26.2,22.7,34.4,,721.595397949,530.514038086,901.887573242
SRB,EUR,Europe,2007,25.6,22.1,33.6,,708.656188965,525.736328125,895.595458984
SRB,EUR,Europe,2008,24.9,21.3,32.5,,696.849365234,521.249633789,891.519226074
SRB,EUR,Europe,2009,24.7,21.1,32.0,,688.582336426,520.394836426,888.801208496
SRB,EUR,Europe,2010,24.5,20.8,31.7,,675.510070801,514.866149902,883.247497559
SRB,EUR,Europe,2011,23.1,19.4,29.9,,670.341796875,512.167663574,883.239074707
SRB,EUR,Europe,2012,22.6,18.8,29.0,,654.087524414,500.648193359,869.23828125
SRB,EUR,Europe,2013,22.1,18.0,28.1,,628.324645996,480.096343994,838.333312988
SRB,EUR,Europe,2014,22.0,17.6,27.6,,625.89666748,478.825714111,841.480834961
SRB,EUR,Europe,2015,22.0,17.3,27.4,,628.589172363,480.90246582,851.044799805
SRB,EUR,Europe,2016,21.6,16.6,26.8,,605.702880859,462.543395996,830.339355469
SRB,EUR,Europe,2017,21.9,16.6,27.0,,613.059387207,468.498565674,847.860717773
SRB,EUR,Europe,2018,21.4,16.1,26.6,,593.131103516,452.868743896,829.623046875
SRB,EUR,Europe,2019,21.4,15.9,26.7,,585.408447266,447.054351807,831.117126465
SRB,EUR,Europe,2020,21.5,15.7,27.5,,600.41394043,451.340759277,874.923339844
SRB,EUR,Europe,2021,20.7,14.8,27.1,,608.132385254,452.485778809,903.287597656
SSD,AFR,Africa,2000,19.8,11.4,31.7,,567.75604248,287.866790771,1043.255859375
SSD,AFR,Africa,2001,18.9,10.8,30.4,,547.559387207,274.365936279,1002.294799805
SSD,AFR,Africa,2002,18.3,10.4,29.6,,535.300415039,265.247192383,975.346862793
SSD,AFR,Africa,2003,18.3,10.3,29.5,,533.911499023,262.620758057,966.48223877
SSD,AFR,Africa,2004,18.3,10.2,29.4,,532.510314941,260.525970459,960.706787109
SSD,AFR,Africa,2005,18.0,10.1,29.0,,526.146606445,255.907089233,945.102966309
SSD,AFR,Africa,2006,17.9,9.9,28.7,,523.910827637,252.946212769,937.25793457
SSD,AFR,Africa,2007,17.7,9.8,28.5,,519.635131836,249.37272644,926.8828125
SSD,AFR,Africa,2008,17.4,9.5,28.1,,514.244628906,244.871887207,914.937927246
SSD,AFR,Africa,2009,17.6,9.6,28.3,,517.285705566,245.994720459,916.834716797
SSD,AFR,Africa,2010,17.2,9.4,27.6,,509.0496521,241.718170166,898.277404785
SSD,AFR,Africa,2011,17.1,9.2,27.5,,494.313598633,233.932723999,870.041381836
SSD,AFR,Africa,2012,17.2,9.3,27.4,,493.008392334,233.336166382,861.314697266
SSD,AFR,Africa,2013,17.4,9.5,27.6,,499.163513184,236.747238159,865.589599609
SSD,AFR,Africa,2014,18.0,9.9,28.4,,510.487091064,244.891616821,887.61151123
SSD,AFR,Africa,2015,19.0,10.6,30.1,,532.43371582,262.450134277,946.219299316
SSD,AFR,Africa,2016,19.0,10.7,30.4,,536.049804688,274.960723877,987.82208252
SSD,AFR,Africa,2017,19.6,11.3,31.7,,548.381286621,294.383911133,1059.181884766
SSD,AFR,Africa,2018,21.2,12.2,33.9,,589.88079834,311.393890381,1113.57434082
SSD,AFR,Africa,2019,22.0,12.4,34.3,,610.562194824,309.613647461,1100.31628418
SSD,AFR,Africa,2020,22.6,12.6,34.9,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",624.210144043,311.319702148,1104.159667969
SSD,AFR,Africa,2021,22.4,12.4,34.3,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",613.114379883,302.496490479,1075.399169922
STP,AFR,Africa,2000,21.2,14.0,30.0,,615.801879883,363.064331055,967.623413086
STP,AFR,Africa,2001,21.4,14.1,30.1,,618.116271973,364.021575928,967.856384277
STP,AFR,Africa,2002,21.3,14.0,29.9,,616.06854248,362.703399658,963.645019531
STP,AFR,Africa,2003,20.8,13.7,29.3,,599.820373535,352.233734131,938.305603027
STP,AFR,Africa,2004,21.0,13.8,29.5,,601.820007324,353.779663086,941.998535156
STP,AFR,Africa,2005,20.6,13.5,28.9,,592.582214355,347.649139404,928.769714355
STP,AFR,Africa,2006,20.9,13.7,29.3,,605.319091797,354.604217529,950.55645752
STP,AFR,Africa,2007,21.3,13.9,29.9,,620.8046875,363.276000977,975.35736084
STP,AFR,Africa,2008,21.0,13.7,29.6,,618.01159668,360.938049316,974.708984375
STP,AFR,Africa,2009,20.5,13.3,29.0,,607.678283691,354.44720459,960.395935059
STP,AFR,Africa,2010,19.9,12.9,28.4,,594.010498047,344.465026855,941.318054199
STP,AFR,Africa,2011,19.5,12.5,27.9,,582.46295166,336.218505859,926.438842773
STP,AFR,Africa,2012,20.2,12.9,29.0,,601.868713379,344.79397583,960.636169434
STP,AFR,Africa,2013,19.8,12.6,28.6,,587.253295898,333.772125244,940.643493652
STP,AFR,Africa,2014,19.7,12.4,28.7,,590.367431641,332.732910156,947.953674316
STP,AFR,Africa,2015,19.8,12.5,28.9,,591.969665527,333.52532959,948.894714355
STP,AFR,Africa,2016,20.2,12.8,29.5,,601.729003906,339.07925415,965.554321289
STP,AFR,Africa,2017,20.5,13.0,29.9,,605.034484863,340.447631836,973.175720215
STP,AFR,Africa,2018,20.5,13.0,30.1,,606.986633301,339.482177734,980.094360352
STP,AFR,Africa,2019,20.6,13.0,30.3,,606.774169922,337.514221191,983.119934082
STP,AFR,Africa,2020,20.4,12.8,30.0,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",590.771728516,328.400939941,958.465637207
STP,AFR,Africa,2021,19.5,12.2,28.9,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",559.60546875,307.999816895,907.211242676
SUR,AMR,Americas,2000,24.0,18.7,31.2,,567.417053223,441.455322266,903.692199707
SUR,AMR,Americas,2001,24.3,18.9,31.4,,580.890563965,436.3487854,893.275878906
SUR,AMR,Americas,2002,24.7,19.1,31.8,,593.416137695,432.579559326,880.721191406
SUR,AMR,Americas,2003,24.5,18.8,31.4,,590.272949219,419.537017822,851.093933105
SUR,AMR,Americas,2004,23.7,18.1,30.3,,580.989379883,409.721893311,832.057067871
SUR,AMR,Americas,2005,22.8,17.4,29.1,,567.339538574,402.191345215,819.573303223
SUR,AMR,Americas,2006,21.6,16.3,27.7,,549.544616699,390.081054688,799.00567627
SUR,AMR,Americas,2007,20.7,15.6,26.7,,537.217407227,380.343200684,784.938537598
SUR,AMR,Americas,2008,20.7,15.5,26.6,,532.239746094,375.434234619,779.116271973
SUR,AMR,Americas,2009,20.4,15.2,26.2,,518.329833984,364.430328369,759.735168457
SUR,AMR,Americas,2010,20.3,15.1,26.2,,515.143371582,361.083953857,757.3203125
SUR,AMR,Americas,2011,19.8,14.7,25.6,,507.756378174,354.033874512,750.269165039
SUR,AMR,Americas,2012,19.5,14.4,25.3,,503.817810059,349.779632568,745.82623291
SUR,AMR,Americas,2013,20.5,15.0,26.5,,529.845092773,366.255401611,783.313720703
SUR,AMR,Americas,2014,20.7,15.2,27.0,,534.862182617,366.850921631,792.79095459
SUR,AMR,Americas,2015,21.0,15.3,27.3,,537.256713867,365.881256104,798.199768066
SUR,AMR,Americas,2016,20.9,15.1,27.3,,529.59173584,357.786712646,793.110839844
SUR,AMR,Americas,2017,21.2,15.3,27.7,,526.133239746,354.217285156,794.18951416
SUR,AMR,Americas,2018,21.7,15.5,28.3,,534.808898926,359.242584229,812.443115234
SUR,AMR,Americas,2019,21.6,15.3,28.4,,535.148071289,357.629577637,817.739013672
SUR,AMR,Americas,2020,21.5,15.0,28.5,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",528.396606445,346.26373291,810.098510742
SUR,AMR,Americas,2021,18.7,12.3,26.2,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",452.922180176,274.548126221,724.013000488
SVK,EUR,Europe,2000,25.4,20.7,30.5,,675.124084473,518.679504395,857.109924316
SVK,EUR,Europe,2001,25.1,20.4,30.2,,675.469909668,518.452148438,858.213439941
SVK,EUR,Europe,2002,24.2,19.6,29.1,,658.182739258,504.542785645,837.835449219
SVK,EUR,Europe,2003,23.9,19.4,28.8,,655.811401367,502.253662109,835.503601074
SVK,EUR,Europe,2004,23.2,18.7,27.9,,637.80859375,488.424530029,814.066711426
SVK,EUR,Europe,2005,23.1,18.7,27.8,,643.964477539,494.077362061,822.651367188
SVK,EUR,Europe,2006,22.4,18.1,27.1,,626.26751709,481.074157715,801.487487793
SVK,EUR,Europe,2007,22.5,18.1,27.2,,619.17010498,476.82901001,794.74597168
SVK,EUR,Europe,2008,21.5,17.2,26.0,,597.091308594,458.670837402,770.422912598
SVK,EUR,Europe,2009,21.1,16.8,25.7,,582.01776123,447.325012207,754.431274414
SVK,EUR,Europe,2010,20.6,16.3,25.2,,573.357727051,438.595733643,747.137451172
SVK,EUR,Europe,2011,19.7,15.5,24.3,,546.817077637,415.418457031,715.932067871
SVK,EUR,Europe,2012,18.9,14.6,23.5,,539.305053711,406.640777588,710.717529297
SVK,EUR,Europe,2013,18.9,14.5,23.6,,522.812194824,391.15246582,693.596679688
SVK,EUR,Europe,2014,18.2,13.9,23.0,,506.153594971,376.274108887,677.07409668
SVK,EUR,Europe,2015,18.5,14.1,23.4,,516.0078125,382.858795166,693.085083008
SVK,EUR,Europe,2016,17.8,13.4,22.7,,491.311035156,360.601745605,666.093994141
SVK,EUR,Europe,2017,17.7,13.3,22.7,,489.744293213,358.024108887,666.720336914
SVK,EUR,Europe,2018,17.4,13.0,22.4,,483.168731689,350.931518555,661.996704102
SVK,EUR,Europe,2019,16.7,12.4,21.7,,463.403198242,332.909179688,639.790588379
SVK,EUR,Europe,2020,16.9,12.4,22.2,,470.322601318,335.394500732,654.733459473
SVK,EUR,Europe,2021,16.6,12.0,22.2,,473.641479492,332.076660156,671.720214844
SVN,EUR,Europe,2000,18.5,15.9,21.2,,518.067504883,420.071411133,638.661499023
SVN,EUR,Europe,2001,18.4,15.8,21.1,,513.188659668,414.518798828,632.703125
SVN,EUR,Europe,2002,17.5,15.0,20.1,,505.614379883,406.35760498,625.849243164
SVN,EUR,Europe,2003,17.7,15.2,20.3,,514.137451172,412.91229248,636.789611816
SVN,EUR,Europe,2004,16.7,14.3,19.2,,475.669372559,381.609100342,590.373474121
SVN,EUR,Europe,2005,16.1,13.7,18.5,,467.817810059,373.713775635,581.988464355
SVN,EUR,Europe,2006,15.6,13.3,17.9,,435.219482422,347.199768066,542.784118652
SVN,EUR,Europe,2007,15.1,12.8,17.4,,433.79107666,345.853637695,541.225646973
SVN,EUR,Europe,2008,14.2,12.1,16.4,,411.645355225,327.933349609,514.88092041
SVN,EUR,Europe,2009,14.2,12.1,16.4,,406.591552734,324.005432129,509.193328857
SVN,EUR,Europe,2010,13.5,11.4,15.6,,393.555084229,313.114318848,494.012634277
SVN,EUR,Europe,2011,13.3,11.3,15.5,,380.194213867,301.718322754,478.555206299
SVN,EUR,Europe,2012,13.1,11.1,15.2,,378.54296875,300.920959473,477.140930176
SVN,EUR,Europe,2013,13.0,11.1,15.2,,371.205413818,294.753967285,469.332672119
SVN,EUR,Europe,2014,12.4,10.5,14.5,,354.942260742,280.523040771,451.227111816
SVN,EUR,Europe,2015,12.8,10.8,15.0,,362.956268311,287.894042969,461.268035889
